Year,Industry,Sector,Value,Country,Metric
2028,Alcoholic Beverages,Spirits,-,Country_Colombia,Volume M Kilograms
2028,Alcoholic Beverages,Wines,-,Country_Colombia,Volume M Kilograms
2028,Food,Bakery & Cereals,1443.0626649037597,Country_Colombia,Volume M Kilograms
2028,Food,Beans & Pulses,142.84624598129204,Country_Colombia,Volume M Kilograms
2028,Food,Confectionery,60.69007670809433,Country_Colombia,Volume M Kilograms
2028,Food,Dairy & Soy Food,1715.2499629189942,Country_Colombia,Volume M Kilograms
2028,Food,Fish & Seafood,130.00831873030216,Country_Colombia,Volume M Kilograms
2028,Food,Ice Cream,111.84844366347208,Country_Colombia,Volume M Kilograms
2028,Food,Meat,1625.3330961240138,Country_Colombia,Volume M Kilograms
2028,Food,Meat Substitutes,2.88361213265918,Country_Colombia,Volume M Kilograms
2028,Food,Oils and Fats,657.9907047056472,Country_Colombia,Volume M Kilograms
2028,Food,Other Canned food,70.49791028847177,Country_Colombia,Volume M Kilograms
2028,Food,Other Dried food,874.252583297446,Country_Colombia,Volume M Kilograms
2028,Food,Other Frozen Foods,83.9272598232781,Country_Colombia,Volume M Kilograms
2028,Food,Pasta & Noodles,183.14488727609424,Country_Colombia,Volume M Kilograms
2028,Food,Prepared Meals,12.00225427003221,Country_Colombia,Volume M Kilograms
2028,Food,Savory & Deli Foods,261.33133249903403,Country_Colombia,Volume M Kilograms
2028,Food,Savory Snacks,179.7260901952919,Country_Colombia,Volume M Kilograms
2028,Food,"Seasonings, Dressings & Sauces",143.54536880883862,Country_Colombia,Volume M Kilograms
2028,Food,Soups,2.16325773881598,Country_Colombia,Volume M Kilograms
2028,Food,Syrups & Spreads,28.10900001688229,Country_Colombia,Volume M Kilograms
2028,Fresh Food,Fruits & Vegetables,11503.711335335121,Country_Colombia,Volume M Kilograms
2028,Household Products,Household Products,119.15111733330276,Country_Colombia,Volume M Kilograms
2028,Non-Alcoholic Beverages,Hot Drinks,212.1739802386616,Country_Colombia,Volume M Kilograms
2028,Non-Alcoholic Beverages,Soft Drinks,-,Country_Colombia,Volume M Kilograms
2024,Alcoholic Beverages,Beer & Cider,219.66000000000014,Country_Costa Rica,Volume M Liters
2024,Alcoholic Beverages,Spirits,37.12754971713499,Country_Costa Rica,Volume M Liters
2024,Alcoholic Beverages,Wines,11.24108924437764,Country_Costa Rica,Volume M Liters
2024,Food,Bakery & Cereals,-,Country_Costa Rica,Volume M Liters
2024,Food,Beans & Pulses,-,Country_Costa Rica,Volume M Liters
2024,Food,Confectionery,-,Country_Costa Rica,Volume M Liters
2024,Food,Dairy & Soy Food,422.341082880722,Country_Costa Rica,Volume M Liters
2024,Food,Fish & Seafood,-,Country_Costa Rica,Volume M Liters
2024,Food,Ice Cream,-,Country_Costa Rica,Volume M Liters
2024,Food,Meat,-,Country_Costa Rica,Volume M Liters
2024,Food,Meat Substitutes,-,Country_Costa Rica,Volume M Liters
2024,Food,Oils and Fats,-,Country_Costa Rica,Volume M Liters
2024,Food,Other Canned food,-,Country_Costa Rica,Volume M Liters
2024,Food,Other Dried food,-,Country_Costa Rica,Volume M Liters
2024,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Liters
2024,Food,Pasta & Noodles,-,Country_Costa Rica,Volume M Liters
2024,Food,Prepared Meals,-,Country_Costa Rica,Volume M Liters
2024,Food,Savory & Deli Foods,-,Country_Costa Rica,Volume M Liters
2024,Food,Savory Snacks,-,Country_Costa Rica,Volume M Liters
2024,Food,"Seasonings, Dressings & Sauces",-,Country_Costa Rica,Volume M Liters
2024,Food,Soups,-,Country_Costa Rica,Volume M Liters
2024,Food,Syrups & Spreads,-,Country_Costa Rica,Volume M Liters
2024,Fresh Food,Fruits & Vegetables,-,Country_Costa Rica,Volume M Liters
2024,Household Products,Household Products,48.18791074666105,Country_Costa Rica,Volume M Liters
2024,Non-Alcoholic Beverages,Hot Drinks,564.7964522777639,Country_Costa Rica,Volume M Liters
2024,Non-Alcoholic Beverages,Soft Drinks,923.2993385831958,Country_Costa Rica,Volume M Liters
2025,Alcoholic Beverages,Beer & Cider,224.40469998999998,Country_Costa Rica,Volume M Liters
2025,Alcoholic Beverages,Spirits,39.78973456841669,Country_Costa Rica,Volume M Liters
2025,Alcoholic Beverages,Wines,11.68718884264812,Country_Costa Rica,Volume M Liters
2025,Food,Bakery & Cereals,-,Country_Costa Rica,Volume M Liters
2025,Food,Beans & Pulses,-,Country_Costa Rica,Volume M Liters
2025,Food,Confectionery,-,Country_Costa Rica,Volume M Liters
2025,Food,Dairy & Soy Food,424.65374220309633,Country_Costa Rica,Volume M Liters
2025,Food,Fish & Seafood,-,Country_Costa Rica,Volume M Liters
2025,Food,Ice Cream,-,Country_Costa Rica,Volume M Liters
2025,Food,Meat,-,Country_Costa Rica,Volume M Liters
2025,Food,Meat Substitutes,-,Country_Costa Rica,Volume M Liters
2025,Food,Oils and Fats,-,Country_Costa Rica,Volume M Liters
2025,Food,Other Canned food,-,Country_Costa Rica,Volume M Liters
2025,Food,Other Dried food,-,Country_Costa Rica,Volume M Liters
2025,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Liters
2025,Food,Pasta & Noodles,-,Country_Costa Rica,Volume M Liters
2025,Food,Prepared Meals,-,Country_Costa Rica,Volume M Liters
2025,Food,Savory & Deli Foods,-,Country_Costa Rica,Volume M Liters
2025,Food,Savory Snacks,-,Country_Costa Rica,Volume M Liters
2025,Food,"Seasonings, Dressings & Sauces",-,Country_Costa Rica,Volume M Liters
2025,Food,Soups,-,Country_Costa Rica,Volume M Liters
2025,Food,Syrups & Spreads,-,Country_Costa Rica,Volume M Liters
2025,Fresh Food,Fruits & Vegetables,-,Country_Costa Rica,Volume M Liters
2025,Household Products,Household Products,48.61580471664447,Country_Costa Rica,Volume M Liters
2025,Non-Alcoholic Beverages,Hot Drinks,581.7449058186219,Country_Costa Rica,Volume M Liters
2025,Non-Alcoholic Beverages,Soft Drinks,944.4776406860002,Country_Costa Rica,Volume M Liters
2026,Alcoholic Beverages,Beer & Cider,228.803,Country_Costa Rica,Volume M Liters
2026,Alcoholic Beverages,Spirits,41.69114175029427,Country_Costa Rica,Volume M Liters
2026,Alcoholic Beverages,Wines,12.07197779723991,Country_Costa Rica,Volume M Liters
2026,Food,Bakery & Cereals,-,Country_Costa Rica,Volume M Liters
2026,Food,Beans & Pulses,-,Country_Costa Rica,Volume M Liters
2026,Food,Confectionery,-,Country_Costa Rica,Volume M Liters
2026,Food,Dairy & Soy Food,426.4476510789509,Country_Costa Rica,Volume M Liters
2026,Food,Fish & Seafood,-,Country_Costa Rica,Volume M Liters
2026,Food,Ice Cream,-,Country_Costa Rica,Volume M Liters
2026,Food,Meat,-,Country_Costa Rica,Volume M Liters
2026,Food,Meat Substitutes,-,Country_Costa Rica,Volume M Liters
2026,Food,Oils and Fats,-,Country_Costa Rica,Volume M Liters
2026,Food,Other Canned food,-,Country_Costa Rica,Volume M Liters
2026,Food,Other Dried food,-,Country_Costa Rica,Volume M Liters
2026,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Liters
2026,Food,Pasta & Noodles,-,Country_Costa Rica,Volume M Liters
2026,Food,Prepared Meals,-,Country_Costa Rica,Volume M Liters
2026,Food,Savory & Deli Foods,-,Country_Costa Rica,Volume M Liters
2026,Food,Savory Snacks,-,Country_Costa Rica,Volume M Liters
2026,Food,"Seasonings, Dressings & Sauces",-,Country_Costa Rica,Volume M Liters
2026,Food,Soups,-,Country_Costa Rica,Volume M Liters
2026,Food,Syrups & Spreads,-,Country_Costa Rica,Volume M Liters
2026,Fresh Food,Fruits & Vegetables,-,Country_Costa Rica,Volume M Liters
2026,Household Products,Household Products,48.83655123260257,Country_Costa Rica,Volume M Liters
2026,Non-Alcoholic Beverages,Hot Drinks,595.3343537282195,Country_Costa Rica,Volume M Liters
2026,Non-Alcoholic Beverages,Soft Drinks,965.0666534179998,Country_Costa Rica,Volume M Liters
2027,Alcoholic Beverages,Beer & Cider,233.5164,Country_Costa Rica,Volume M Liters
2027,Alcoholic Beverages,Spirits,43.50574821076153,Country_Costa Rica,Volume M Liters
2027,Alcoholic Beverages,Wines,12.43977667898621,Country_Costa Rica,Volume M Liters
2027,Food,Bakery & Cereals,-,Country_Costa Rica,Volume M Liters
2027,Food,Beans & Pulses,-,Country_Costa Rica,Volume M Liters
2027,Food,Confectionery,-,Country_Costa Rica,Volume M Liters
2027,Food,Dairy & Soy Food,427.745160715092,Country_Costa Rica,Volume M Liters
2027,Food,Fish & Seafood,-,Country_Costa Rica,Volume M Liters
2027,Food,Ice Cream,-,Country_Costa Rica,Volume M Liters
2027,Food,Meat,-,Country_Costa Rica,Volume M Liters
2027,Food,Meat Substitutes,-,Country_Costa Rica,Volume M Liters
2027,Food,Oils and Fats,-,Country_Costa Rica,Volume M Liters
2027,Food,Other Canned food,-,Country_Costa Rica,Volume M Liters
2027,Food,Other Dried food,-,Country_Costa Rica,Volume M Liters
2027,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Liters
2027,Food,Pasta & Noodles,-,Country_Costa Rica,Volume M Liters
2027,Food,Prepared Meals,-,Country_Costa Rica,Volume M Liters
2027,Food,Savory & Deli Foods,-,Country_Costa Rica,Volume M Liters
2027,Food,Savory Snacks,-,Country_Costa Rica,Volume M Liters
2027,Food,"Seasonings, Dressings & Sauces",-,Country_Costa Rica,Volume M Liters
2027,Food,Soups,-,Country_Costa Rica,Volume M Liters
2027,Food,Syrups & Spreads,-,Country_Costa Rica,Volume M Liters
2027,Fresh Food,Fruits & Vegetables,-,Country_Costa Rica,Volume M Liters
2027,Household Products,Household Products,49.10217390457239,Country_Costa Rica,Volume M Liters
2027,Non-Alcoholic Beverages,Hot Drinks,610.2611130499761,Country_Costa Rica,Volume M Liters
2027,Non-Alcoholic Beverages,Soft Drinks,984.976829575999,Country_Costa Rica,Volume M Liters
2028,Alcoholic Beverages,Beer & Cider,239.91470001,Country_Costa Rica,Volume M Liters
2028,Alcoholic Beverages,Spirits,45.22205927224583,Country_Costa Rica,Volume M Liters
2028,Alcoholic Beverages,Wines,12.77707721098434,Country_Costa Rica,Volume M Liters
2028,Food,Bakery & Cereals,-,Country_Costa Rica,Volume M Liters
2028,Food,Beans & Pulses,-,Country_Costa Rica,Volume M Liters
2028,Food,Confectionery,-,Country_Costa Rica,Volume M Liters
2028,Food,Dairy & Soy Food,429.224691448918,Country_Costa Rica,Volume M Liters
2028,Food,Fish & Seafood,-,Country_Costa Rica,Volume M Liters
2028,Food,Ice Cream,-,Country_Costa Rica,Volume M Liters
2028,Food,Meat,-,Country_Costa Rica,Volume M Liters
2028,Food,Meat Substitutes,-,Country_Costa Rica,Volume M Liters
2028,Food,Oils and Fats,-,Country_Costa Rica,Volume M Liters
2028,Food,Other Canned food,-,Country_Costa Rica,Volume M Liters
2028,Food,Other Dried food,-,Country_Costa Rica,Volume M Liters
2028,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Liters
2028,Food,Pasta & Noodles,-,Country_Costa Rica,Volume M Liters
2028,Food,Prepared Meals,-,Country_Costa Rica,Volume M Liters
2028,Food,Savory & Deli Foods,-,Country_Costa Rica,Volume M Liters
2028,Food,Savory Snacks,-,Country_Costa Rica,Volume M Liters
2028,Food,"Seasonings, Dressings & Sauces",-,Country_Costa Rica,Volume M Liters
2028,Food,Soups,-,Country_Costa Rica,Volume M Liters
2028,Food,Syrups & Spreads,-,Country_Costa Rica,Volume M Liters
2028,Fresh Food,Fruits & Vegetables,-,Country_Costa Rica,Volume M Liters
2028,Household Products,Household Products,49.37763731062682,Country_Costa Rica,Volume M Liters
2028,Non-Alcoholic Beverages,Hot Drinks,622.6949353122462,Country_Costa Rica,Volume M Liters
2028,Non-Alcoholic Beverages,Soft Drinks,1005.5449140200002,Country_Costa Rica,Volume M Liters
2024,Alcoholic Beverages,Beer & Cider,-,Country_Costa Rica,Volume M Kilograms
2024,Alcoholic Beverages,Spirits,-,Country_Costa Rica,Volume M Kilograms
2024,Alcoholic Beverages,Wines,-,Country_Costa Rica,Volume M Kilograms
2024,Food,Bakery & Cereals,166.7058113576903,Country_Costa Rica,Volume M Kilograms
2024,Food,Beans & Pulses,14.19740558999483,Country_Costa Rica,Volume M Kilograms
2024,Food,Confectionery,11.32796182362307,Country_Costa Rica,Volume M Kilograms
2024,Food,Dairy & Soy Food,379.04671540733295,Country_Costa Rica,Volume M Kilograms
2024,Food,Fish & Seafood,34.02697636206726,Country_Costa Rica,Volume M Kilograms
2024,Food,Ice Cream,16.863869219,Country_Costa Rica,Volume M Kilograms
2024,Food,Meat,169.99813002482816,Country_Costa Rica,Volume M Kilograms
2024,Food,Meat Substitutes,0.34344902701284,Country_Costa Rica,Volume M Kilograms
2024,Food,Oils and Fats,37.23837550357444,Country_Costa Rica,Volume M Kilograms
2024,Food,Other Canned food,15.195981798,Country_Costa Rica,Volume M Kilograms
2024,Food,Other Dried food,-,Country_Costa Rica,Volume M Kilograms
2024,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Kilograms
2024,Food,Pasta & Noodles,21.558695724702,Country_Costa Rica,Volume M Kilograms
2024,Food,Prepared Meals,1.40174204750423,Country_Costa Rica,Volume M Kilograms
2024,Food,Savory & Deli Foods,16.1925232775413,Country_Costa Rica,Volume M Kilograms
2024,Food,Savory Snacks,13.03688469118274,Country_Costa Rica,Volume M Kilograms
2024,Food,"Seasonings, Dressings & Sauces",31.28135984858305,Country_Costa Rica,Volume M Kilograms
2024,Food,Soups,3.51950278279164,Country_Costa Rica,Volume M Kilograms
2024,Food,Syrups & Spreads,7.42584761739952,Country_Costa Rica,Volume M Kilograms
2024,Fresh Food,Fruits & Vegetables,1279.0299546687665,Country_Costa Rica,Volume M Kilograms
2024,Household Products,Household Products,18.47182345663357,Country_Costa Rica,Volume M Kilograms
2024,Non-Alcoholic Beverages,Hot Drinks,17.84806417468318,Country_Costa Rica,Volume M Kilograms
2024,Non-Alcoholic Beverages,Soft Drinks,-,Country_Costa Rica,Volume M Kilograms
2025,Alcoholic Beverages,Beer & Cider,-,Country_Costa Rica,Volume M Kilograms
2025,Alcoholic Beverages,Spirits,-,Country_Costa Rica,Volume M Kilograms
2025,Alcoholic Beverages,Wines,-,Country_Costa Rica,Volume M Kilograms
2025,Food,Bakery & Cereals,171.58933885066347,Country_Costa Rica,Volume M Kilograms
2025,Food,Beans & Pulses,14.24316793442667,Country_Costa Rica,Volume M Kilograms
2025,Food,Confectionery,11.54135323427663,Country_Costa Rica,Volume M Kilograms
2025,Food,Dairy & Soy Food,381.15375967278743,Country_Costa Rica,Volume M Kilograms
2025,Food,Fish & Seafood,34.75780898701958,Country_Costa Rica,Volume M Kilograms
2025,Food,Ice Cream,17.692208564,Country_Costa Rica,Volume M Kilograms
2025,Food,Meat,172.90428004870805,Country_Costa Rica,Volume M Kilograms
2025,Food,Meat Substitutes,0.3595520932146,Country_Costa Rica,Volume M Kilograms
2025,Food,Oils and Fats,37.63497946577687,Country_Costa Rica,Volume M Kilograms
2025,Food,Other Canned food,15.451674279,Country_Costa Rica,Volume M Kilograms
2025,Food,Other Dried food,-,Country_Costa Rica,Volume M Kilograms
2025,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Kilograms
2025,Food,Pasta & Noodles,22.20369196085434,Country_Costa Rica,Volume M Kilograms
2025,Food,Prepared Meals,1.44039406945579,Country_Costa Rica,Volume M Kilograms
2025,Food,Savory & Deli Foods,16.67723151934696,Country_Costa Rica,Volume M Kilograms
2025,Food,Savory Snacks,13.1978189387529,Country_Costa Rica,Volume M Kilograms
2025,Food,"Seasonings, Dressings & Sauces",32.30960049659652,Country_Costa Rica,Volume M Kilograms
2025,Food,Soups,3.59609206992388,Country_Costa Rica,Volume M Kilograms
2025,Food,Syrups & Spreads,7.56561798499112,Country_Costa Rica,Volume M Kilograms
2025,Fresh Food,Fruits & Vegetables,1291.352766868454,Country_Costa Rica,Volume M Kilograms
2025,Household Products,Household Products,18.49126234263418,Country_Costa Rica,Volume M Kilograms
2025,Non-Alcoholic Beverages,Hot Drinks,18.39922012814401,Country_Costa Rica,Volume M Kilograms
2025,Non-Alcoholic Beverages,Soft Drinks,-,Country_Costa Rica,Volume M Kilograms
2026,Alcoholic Beverages,Beer & Cider,-,Country_Costa Rica,Volume M Kilograms
2026,Alcoholic Beverages,Spirits,-,Country_Costa Rica,Volume M Kilograms
2026,Alcoholic Beverages,Wines,-,Country_Costa Rica,Volume M Kilograms
2026,Food,Bakery & Cereals,174.949433546432,Country_Costa Rica,Volume M Kilograms
2026,Food,Beans & Pulses,14.29146546573828,Country_Costa Rica,Volume M Kilograms
2026,Food,Confectionery,11.73207795594418,Country_Costa Rica,Volume M Kilograms
2026,Food,Dairy & Soy Food,382.74752524859474,Country_Costa Rica,Volume M Kilograms
2026,Food,Fish & Seafood,35.38637211963114,Country_Costa Rica,Volume M Kilograms
2026,Food,Ice Cream,18.646342245,Country_Costa Rica,Volume M Kilograms
2026,Food,Meat,175.46843901502598,Country_Costa Rica,Volume M Kilograms
2026,Food,Meat Substitutes,0.37412391605072,Country_Costa Rica,Volume M Kilograms
2026,Food,Oils and Fats,38.00944013215958,Country_Costa Rica,Volume M Kilograms
2026,Food,Other Canned food,15.70425126,Country_Costa Rica,Volume M Kilograms
2026,Food,Other Dried food,-,Country_Costa Rica,Volume M Kilograms
2026,Food,Other Frozen Foods,-,Country_Costa Rica,Volume M Kilograms
2026,Food,Pasta & Noodles,22.7594930018642,Country_Costa Rica,Volume M Kilograms
2026,Food,Prepared Meals,1.46974193810437,Country_Costa Rica,Volume M Kilograms
2026,Food,Savory & Deli Foods,16.93770257245735,Country_Costa Rica,Volume M Kilograms
2026,Food,Savory Snacks,13.38153777305904,Country_Costa Rica,Volume M Kilograms
2026,Food,"Seasonings, Dressings & Sauces",33.05146998330882,Country_Costa Rica,Volume M Kilograms
2026,Food,Soups,3.74776506306816,Country_Costa Rica,Volume M Kilograms
2026,Food,Syrups & Spreads,7.67571636082215,Country_Costa Rica,Volume M Kilograms
2026,Fresh Food,Fruits & Vegetables,1306.1822953714804,Country_Costa Rica,Volume M Kilograms
2026,Household Products,Household Products,18.49887234163326,Country_Costa Rica,Volume M Kilograms
2026,Non-Alcoholic Beverages,Hot Drinks,18.83964958675057,Country_Costa Rica,Volume M Kilograms
2026,Non-Alcoholic Beverages,Soft Drinks,-,Country_Costa Rica,Volume M Kilograms
2027,Alcoholic Beverages,Beer & Cider,-,Country_Costa Rica,Volume M Kilograms
2027,Alcoholic Beverages,Spirits,-,Country_Costa Rica,Volume M Kilograms
2027,Alcoholic Beverages,Wines,-,Country_Costa Rica,Volume M Kilograms
2027,Food,Bakery & Cereals,177.92953144603348,Country_Costa Rica,Volume M Kilograms
2027,Food,Beans & Pulses,14.34258705432547,Country_Costa Rica,Volume M Kilograms
2027,Food,Confectionery,11.90498503376699,Country_Costa Rica,Volume M Kilograms
2027,Food,Dairy & Soy Food,383.86948302466317,Country_Costa Rica,Volume M Kilograms
2027,Food,Fish & Seafood,36.20549659238951,Country_Costa Rica,Volume M Kilograms
2027,Food,Ice Cream,19.556945383,Country_Costa Rica,Volume M Kilograms
2027,Food,Meat,178.208591340331,Country_Costa Rica,Volume M Kilograms
2027,Food,Meat Substitutes,0.38802679804531,Country_Costa Rica,Volume M Kilograms
